step_id,agent_id,email_id,source,actual_class,workday_hour,time_of_day,suspicion_threshold,max_cues_processed,age,education_level,job_complexity,cues_extracted,decision,suspicion_counter,cues_scanned,cues_perceived,total_fatigue,final_jp,fpl
204,agent_000,205,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,0,2,[],5.0,1.161,0.355
205,agent_000,206,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,2,2,"['personal_info', 'urgency']",5.0,1.161,0.355
206,agent_000,207,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,2,2,"['urgency', 'personal_info']",5.0,1.161,0.355
207,agent_000,208,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['urgency'],5.0,1.161,0.355
208,agent_000,209,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,3,reported,3,3,"['urgency', 'personal_info', 'threats']",5.0,1.161,0.355
209,agent_000,210,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['urgency'],5.0,1.161,0.355
210,agent_000,211,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,0,2,[],5.0,1.161,0.355
211,agent_000,212,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['personal_info'],5.0,1.161,0.355
212,agent_000,213,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,3,clicked,2,3,"['threats', 'personal_info']",5.0,1.161,0.355
213,agent_000,214,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,3,clicked,2,3,"['suspicious_link', 'personal_info']",5.0,1.161,0.355
214,agent_000,215,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,4,reported,3,4,"['suspicious_link', 'threats', 'urgency']",5.0,1.161,0.355
215,agent_000,216,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,2,2,"['urgency', 'personal_info']",5.0,1.161,0.355
216,agent_000,217,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,2,2,"['urgency', 'personal_info']",5.0,1.161,0.355
217,agent_000,218,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,3,reported,3,3,"['urgency', 'threats', 'personal_info']",5.0,1.161,0.355
218,agent_000,219,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['personal_info'],5.0,1.161,0.355
219,agent_000,220,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,3,reported,3,3,"['suspicious_link', 'urgency', 'personal_info']",5.0,1.161,0.355
220,agent_000,221,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['personal_info'],5.0,1.161,0.355
221,agent_000,222,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['personal_info'],5.0,1.161,0.355
222,agent_000,223,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,2,2,"['personal_info', 'urgency']",5.0,1.161,0.355
223,agent_000,224,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,4,reported,3,4,"['threats', 'personal_info', 'urgency']",5.0,1.161,0.355
224,agent_000,225,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['urgency'],5.0,1.161,0.355
225,agent_000,226,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,2,2,"['personal_info', 'urgency']",5.0,1.161,0.355
226,agent_000,227,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,3,clicked,1,3,['threats'],5.0,1.161,0.355
227,agent_000,228,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['urgency'],5.0,1.161,0.355
228,agent_000,229,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['personal_info'],5.0,1.161,0.355
229,agent_000,230,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,2,2,"['urgency', 'personal_info']",5.0,1.161,0.355
230,agent_000,231,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,3,clicked,1,3,['suspicious_link'],5.0,1.161,0.355
231,agent_000,232,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['urgency'],5.0,1.161,0.355
232,agent_000,233,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['urgency'],5.0,1.161,0.355
233,agent_000,234,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,2,2,"['personal_info', 'urgency']",5.0,1.161,0.355
234,agent_000,235,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,2,2,"['urgency', 'personal_info']",5.0,1.161,0.355
235,agent_000,236,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['urgency'],5.0,1.161,0.355
236,agent_000,237,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,3,clicked,2,3,"['personal_info', 'threats']",5.0,1.161,0.355
237,agent_000,238,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,2,2,"['personal_info', 'urgency']",5.0,1.161,0.355
238,agent_000,239,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['urgency'],5.0,1.161,0.355
239,agent_000,240,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,0,2,[],5.0,1.161,0.355
240,agent_000,241,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['personal_info'],5.0,1.161,0.355
241,agent_000,242,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['urgency'],5.0,1.161,0.355
242,agent_000,243,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,3,clicked,2,3,"['personal_info', 'threats']",5.0,1.161,0.355
243,agent_000,244,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['personal_info'],5.0,1.161,0.355
244,agent_000,245,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,0,2,[],5.0,1.161,0.355
245,agent_000,246,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,1,2,['urgency'],5.0,1.161,0.355
246,agent_000,247,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,2,2,"['urgency', 'personal_info']",5.0,1.161,0.355
247,agent_000,248,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,2,2,"['urgency', 'personal_info']",5.0,1.161,0.355
248,agent_000,249,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,2,clicked,2,2,"['urgency', 'personal_info']",5.0,1.161,0.355
249,agent_000,250,hybrid_vtriad,1,8.0,8am,3,10,30.7,2.6,5.0,3,clicked,2,3,"['urgency', 'threats']",5.0,1.161,0.355
250,agent_000,1,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
251,agent_000,2,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['suspicious_link'],5.0,1.118,0.36
252,agent_000,3,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
253,agent_000,4,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['too_good_true'],5.0,1.118,0.36
254,agent_000,5,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,0,1,[],5.0,1.118,0.36
255,agent_000,6,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,0,1,[],5.0,1.118,0.36
256,agent_000,7,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
257,agent_000,8,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
258,agent_000,9,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,0,1,[],5.0,1.118,0.36
259,agent_000,10,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,0,1,[],5.0,1.118,0.36
260,agent_000,11,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
261,agent_000,12,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['spelling_grammar'],5.0,1.118,0.36
262,agent_000,13,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
263,agent_000,14,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,0,1,[],5.0,1.118,0.36
264,agent_000,15,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['too_good_true'],5.0,1.118,0.36
265,agent_000,16,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['generic_greeting'],5.0,1.118,0.36
266,agent_000,17,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,1,2,['spelling_grammar'],5.0,1.118,0.36
267,agent_000,18,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
268,agent_000,19,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['suspicious_link'],5.0,1.118,0.36
269,agent_000,20,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['suspicious_sender'],5.0,1.118,0.36
270,agent_000,21,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,0,1,[],5.0,1.118,0.36
271,agent_000,22,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
272,agent_000,23,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
273,agent_000,24,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
274,agent_000,25,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
275,agent_000,26,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
276,agent_000,27,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
277,agent_000,28,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
278,agent_000,29,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
279,agent_000,30,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
280,agent_000,31,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
281,agent_000,32,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
282,agent_000,33,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
283,agent_000,34,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
284,agent_000,35,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
285,agent_000,36,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
286,agent_000,37,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,0,1,[],5.0,1.118,0.36
287,agent_000,38,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
288,agent_000,39,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
289,agent_000,40,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
290,agent_000,41,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
291,agent_000,42,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
292,agent_000,43,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['suspicious_link'],5.0,1.118,0.36
293,agent_000,44,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
294,agent_000,45,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
295,agent_000,46,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
296,agent_000,47,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,2,2,"['urgency', 'spelling_grammar']",5.0,1.118,0.36
297,agent_000,48,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
298,agent_000,49,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
299,agent_000,50,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
300,agent_000,51,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
301,agent_000,52,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
302,agent_000,53,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
303,agent_000,54,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
304,agent_000,55,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
305,agent_000,56,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
306,agent_000,57,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['too_good_true'],5.0,1.118,0.36
307,agent_000,58,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
308,agent_000,59,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
309,agent_000,60,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
310,agent_000,61,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
311,agent_000,62,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
312,agent_000,63,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
313,agent_000,64,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
314,agent_000,65,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
315,agent_000,66,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
316,agent_000,67,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
317,agent_000,68,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['emotional_appeal'],5.0,1.118,0.36
318,agent_000,69,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['suspicious_link'],5.0,1.118,0.36
319,agent_000,70,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,1,2,['too_good_true'],5.0,1.118,0.36
320,agent_000,71,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,1,2,['urgency'],5.0,1.118,0.36
321,agent_000,72,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,0,1,[],5.0,1.118,0.36
322,agent_000,73,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
323,agent_000,74,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
324,agent_000,75,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
325,agent_000,76,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
326,agent_000,77,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
327,agent_000,78,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,0,1,[],5.0,1.118,0.36
328,agent_000,79,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
329,agent_000,80,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
330,agent_000,81,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
331,agent_000,82,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
332,agent_000,83,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
333,agent_000,84,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,0,1,[],5.0,1.118,0.36
334,agent_000,85,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
335,agent_000,86,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
336,agent_000,87,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,0,1,[],5.0,1.118,0.36
337,agent_000,88,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
338,agent_000,89,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
339,agent_000,90,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
340,agent_000,91,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
341,agent_000,92,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,1,2,['urgency'],5.0,1.118,0.36
342,agent_000,93,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
343,agent_000,94,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
344,agent_000,95,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
345,agent_000,96,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,0,1,[],5.0,1.118,0.36
346,agent_000,97,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['suspicious_link'],5.0,1.118,0.36
347,agent_000,98,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
348,agent_000,99,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
349,agent_000,100,spamassassin_ham,0,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
350,agent_000,101,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,5,reported,3,4,"['urgency', 'suspicious_sender', 'emotional_appeal']",5.0,1.118,0.36
351,agent_000,102,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
352,agent_000,103,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
353,agent_000,104,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,1,2,['urgency'],5.0,1.118,0.36
354,agent_000,105,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,1,2,['spelling_grammar'],5.0,1.118,0.36
355,agent_000,106,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['urgency'],5.0,1.118,0.36
356,agent_000,107,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
357,agent_000,108,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
358,agent_000,109,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
359,agent_000,110,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
360,agent_000,111,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
361,agent_000,112,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['urgency'],5.0,1.118,0.36
362,agent_000,113,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
363,agent_000,114,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
364,agent_000,115,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,1,2,['urgency'],5.0,1.118,0.36
365,agent_000,116,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
366,agent_000,117,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
367,agent_000,118,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,2,2,"['urgency', 'spelling_grammar']",5.0,1.118,0.36
368,agent_000,119,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
369,agent_000,120,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
370,agent_000,121,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,1,2,['spelling_grammar'],5.0,1.118,0.36
371,agent_000,122,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
372,agent_000,123,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
373,agent_000,124,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,1,2,['spelling_grammar'],5.0,1.118,0.36
374,agent_000,125,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
375,agent_000,126,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
376,agent_000,127,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
377,agent_000,128,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
378,agent_000,129,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
379,agent_000,130,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,0,2,[],5.0,1.118,0.36
380,agent_000,131,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,1,2,['spelling_grammar'],5.0,1.118,0.36
381,agent_000,132,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
382,agent_000,133,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['urgency'],5.0,1.118,0.36
383,agent_000,134,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
384,agent_000,135,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
385,agent_000,136,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,1,2,['spelling_grammar'],5.0,1.118,0.36
386,agent_000,137,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
387,agent_000,138,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
388,agent_000,139,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
389,agent_000,140,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
390,agent_000,141,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
391,agent_000,142,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
392,agent_000,143,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['urgency'],5.0,1.118,0.36
393,agent_000,144,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,1,2,['spelling_grammar'],5.0,1.118,0.36
394,agent_000,145,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,0,1,[],5.0,1.118,0.36
395,agent_000,146,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,1,2,['spelling_grammar'],5.0,1.118,0.36
396,agent_000,147,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,1,2,['urgency'],5.0,1.118,0.36
397,agent_000,148,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,2,clicked,0,2,[],5.0,1.118,0.36
398,agent_000,149,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
399,agent_000,150,phishbowl,1,10.0,10am,3,10,30.7,2.6,5.0,3,clicked,2,3,"['urgency', 'spelling_grammar']",5.0,1.118,0.36
400,agent_000,151,plain_llm,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
401,agent_000,152,plain_llm,1,10.0,10am,3,10,30.7,2.6,5.0,0,clicked,0,0,[],5.0,1.118,0.36
402,agent_000,153,plain_llm,1,10.0,10am,3,10,30.7,2.6,5.0,1,clicked,1,1,['suspicious_link'],5.0,1.118,0.36
